cvrp_id,purch_lease,veh_model,tot_rebate,purch_price,air_dstrct,cnty,zipcode,census_trct,prev_tech_type,reason,residence_type,solar_panels,num_cars_HH,num_lic_drvr_HH,gender,HH_education,HH_income,tax_filing_status,HH_size,amer_indian_alskn_native,blck_afr_amer,east_asian,latino,middl_eastern,hawii_pac_islnd,south_asian,white,nan_ethnic,other_ethnic,cvrp_17,tech_type,age
A-215685,Lease,Ford C-MAX Energi,3500,33175.0,Antelope Valley,Los Angeles,93536,6037901009.0,6.0,1.0,1,3.0,2.0,2.0,2.0,4,1.0,3.0,2.0,,,,,,,1.0,,,,0,PHEV,4.0
A-257033,Lease,Chevrolet Bolt EV,4500,36153.0,Ventura,Ventura,93021,6111007610.0,2.0,1.0,1,3.0,4.0,2.0,1.0,4,2.0,1.0,2.0,,,,,,,,1.0,,,1,BEV,4.0
A-215811,Lease,Chevrolet Volt,3500,31085.0,South Coast,Los Angeles,91202,6037301206.0,2.0,2.0,1,4.0,4.0,4.0,1.0,5,2.0,-77.0,4.0,,,,,,,,1.0,,,0,PHEV,6.0
A-203650,Lease,FIAT 500e,4000,31173.39,South Coast,Los Angeles,91307,6037135202.0,2.0,3.0,2,5.0,3.0,,2.0,3,1.0,1.0,,,,,,1.0,,,,,,0,BEV,2.0
A-243418,Lease,Ford C-MAX Energi,3500,30264.0,San Diego,San Diego,92126,6073008358.0,6.0,1.0,1,1.0,1.0,1.0,1.0,4,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,3.0
A-203743,Lease,FIAT 500e,4000,34163.0,San Joaquin Valley Unified,Fresno,93704,6019004506.0,,2.0,1,4.0,2.0,1.0,1.0,2,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,8.0
A-215996,Lease,Volkswagen e-Golf,4500,24467.32,South Coast,Los Angeles,90403,6037701402.0,2.0,2.0,3,5.0,1.0,1.0,2.0,5,2.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-203816,Lease,Nissan LEAF S,4000,28930.0,Feather River,Yuba,95901,6115040200.0,2.0,2.0,1,4.0,1.0,1.0,2.0,3,2.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,4.0
A-215993,Lease,Chevrolet Volt,3000,32004.0,South Coast,Orange,92603,6059062604.0,2.0,2.0,3,5.0,2.0,2.0,1.0,3,3.0,2.0,4.0,,,,,,,1.0,,,,0,PHEV,3.0
A-216054,Lease,Chevrolet Volt,3500,31765.0,San Joaquin Valley Unified,Madera,93637,6039000502.0,2.0,2.0,1,4.0,3.0,2.0,1.0,3,3.0,2.0,5.0,,,,,,,,1.0,,,0,PHEV,3.0
A-216102,Purchase,Ford C-MAX Energi,3500,35530.0,San Diego,San Diego,92078,6073020019.0,5.0,1.0,-99,5.0,2.0,2.0,2.0,4,-77.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,-77.0
A-203158,Purchase,Ford C-MAX Energi,3000,36003.0,South Coast,Los Angeles,91766,6037402502.0,2.0,1.0,1,5.0,2.0,,1.0,3,3.0,2.0,5.0,,,,1.0,,,,,,,0,PHEV,3.0
A-215523,Lease,Nissan LEAF S,4000,26951.28,Bay Area,Solano,94510,6095252107.0,,-99.0,-77,1.0,4.0,4.0,1.0,6,3.0,2.0,5.0,,,,,,,,,1.0,,0,BEV,5.0
A-203396,Lease,smart Electric Fortwo Coupe,4000,14748.56,South Coast,Los Angeles,91744,6037407702.0,,3.0,1,4.0,3.0,2.0,2.0,6,-77.0,1.0,2.0,,,,1.0,,,,,,,0,BEV,5.0
A-215611,Lease,FIAT 500e,4500,31997.71,Bay Area,Santa Clara,95132,6085504314.0,,2.0,1,4.0,3.0,3.0,2.0,5,1.0,1.0,4.0,,,1.0,,,,,,,,0,BEV,3.0
A-203523,Purchase,Ford Fusion Energi,3000,33890.18,South Coast,Los Angeles,91208,6037300600.0,6.0,2.0,3,4.0,2.0,2.0,1.0,4,2.0,1.0,5.0,,,,,,,,1.0,,,0,PHEV,3.0
A-215708,Lease,FIAT 500e,4500,30325.0,Ventura,Ventura,91377,6111007406.0,,1.0,1,4.0,4.0,,1.0,5,2.0,2.0,,,,,,,,,1.0,,,0,BEV,5.0
A-252462,Purchase,Tesla Model X,4500,112000.0,South Coast,Orange,92679,6059032043.0,2.0,1.0,1,3.0,2.0,2.0,1.0,-77,3.0,4.0,6.0,,,,,1.0,,,,,,1,BEV,4.0
A-203605,Lease,Audi A3 e-tron,3000,34186.97,South Coast,Los Angeles,91104,6037462600.0,6.0,4.0,1,5.0,2.0,2.0,1.0,3,1.0,2.0,4.0,,,,,1.0,,,,,,0,PHEV,4.0
A-252369,Lease,Volkswagen e-Golf,4500,23534.0,San Luis Obispo,San Luis Obispo,93430,6079010504.0,2.0,2.0,2,5.0,2.0,2.0,1.0,5,4.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,3.0
A-215766,Lease,FIAT 500e,4500,33569.98,South Coast,Los Angeles,90035,6037217002.0,,2.0,3,5.0,1.0,2.0,1.0,2,1.0,2.0,3.0,,,,,,,,1.0,,,0,BEV,2.0
A-203798,Purchase,Tesla Model S 60,4000,71200.0,San Diego,San Diego,92130,6073008333.0,2.0,1.0,3,4.0,2.0,4.0,2.0,5,-77.0,2.0,5.0,,,,,,,,1.0,,,0,BEV,4.0
A-257128,Purchase,Toyota Prius Prime,3500,28218.0,South Coast,Los Angeles,91107,6037463200.0,,2.0,1,1.0,3.0,2.0,1.0,4,2.0,2.0,3.0,,,,,,,1.0,,,,1,PHEV,7.0
A-216077,Lease,FIAT 500e,4000,31511.99,South Coast,Los Angeles,91773,6037401312.0,2.0,2.0,1,4.0,2.0,1.0,1.0,4,1.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,7.0
A-216135,Lease,Nissan LEAF SV,4500,26987.0,South Coast,Los Angeles,90040,6037532302.0,2.0,1.0,1,4.0,2.0,3.0,1.0,2,3.0,1.0,3.0,,,,1.0,,,,,,,0,BEV,5.0
A-216236,Lease,Kia Soul EV,4500,34175.0,South Coast,Los Angeles,90062,6037232400.0,,1.0,1,4.0,2.0,2.0,2.0,3,-77.0,4.0,2.0,,1.0,,,,,,,,,0,BEV,2.0
A-257156,Lease,BMW i3 REx,4500,46549.39,South Coast,Los Angeles,90027,6037189202.0,2.0,3.0,1,-99.0,2.0,3.0,1.0,6,3.0,2.0,3.0,,,,,,,,,1.0,,1,BEV,6.0
A-204080,Lease,Nissan LEAF S,4000,27500.0,Bay Area,Alameda,94587,6001441501.0,2.0,2.0,1,1.0,2.0,3.0,1.0,5,3.0,2.0,3.0,,,1.0,,,,,,,,0,BEV,4.0
A-204141,Lease,FIAT 500e,4000,31610.75,South Coast,Los Angeles,91311,6037113237.0,2.0,1.0,1,5.0,2.0,2.0,1.0,3,2.0,2.0,2.0,,,,1.0,,,,,,,0,BEV,7.0
A-216266,Lease,Chevrolet Volt,3000,33650.0,San Diego,San Diego,91915,6073013314.0,8.0,2.0,1,5.0,2.0,2.0,1.0,6,3.0,2.0,4.0,,,1.0,,,,,,,,0,PHEV,4.0
A-216301,Lease,FIAT 500e,4500,29983.39,South Coast,Los Angeles,90303,6037602004.0,2.0,2.0,1,5.0,2.0,3.0,1.0,5,3.0,1.0,3.0,,1.0,,,,,,,,,0,BEV,2.0
A-216311,Purchase,Ford C-MAX Energi,3500,31991.91,South Coast,Riverside,92881,6065047900.0,2.0,2.0,1,5.0,1.0,1.0,2.0,6,2.0,1.0,1.0,,,,,,,,1.0,,,0,PHEV,5.0
A-216290,Purchase,Ford Fusion Energi,3500,31423.0,South Coast,Orange,92651,6059062620.0,2.0,2.0,1,4.0,3.0,3.0,2.0,3,2.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,4.0
A-257212,Purchase,Toyota Prius Prime,3500,29346.13,San Joaquin Valley Unified,Merced,95340,6047001200.0,2.0,1.0,1,5.0,2.0,2.0,1.0,5,2.0,1.0,2.0,,1.0,,,,,,1.0,,,1,PHEV,2.0
A-216380,Lease,FIAT 500e,4500,32218.0,San Joaquin Valley Unified,Fresno,93722,6019003803.0,2.0,2.0,1,4.0,2.0,2.0,2.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,3.0
A-204760,Lease,FIAT 500e,4000,31850.0,South Coast,Los Angeles,91402,6037120010.0,8.0,1.0,1,1.0,2.0,2.0,1.0,5,2.0,2.0,3.0,,,,,,,1.0,1.0,,,0,BEV,3.0
A-280247,Lease,Toyota Mirai Fuel Cell Vehicle,7000,56324.55,South Coast,San Bernardino,91709,6071000104.0,5.0,,2,,1.0,1.0,1.0,2,1.0,2.0,2.0,,,,,,,1.0,,,,1,FCEV,6.0
A-216401,Lease,Nissan LEAF S,4500,27102.0,South Coast,Orange,92627,6059063101.0,2.0,2.0,1,4.0,4.0,3.0,1.0,5,-77.0,1.0,7.0,,,,,,,,1.0,,,0,BEV,3.0
A-257225,Lease,Honda Clarity Fuel Cell,7000,59055.08,Bay Area,Santa Clara,95054,6085505001.0,2.0,,1,,2.0,2.0,1.0,5,3.0,2.0,5.0,,,,,,,1.0,,,,1,FCEV,4.0
A-252592,Lease,Chevrolet Volt,3500,32597.0,San Diego,San Diego,92104,6073000800.0,,3.0,3,5.0,2.0,2.0,1.0,6,-77.0,1.0,2.0,,,,,,,,1.0,,,1,PHEV,3.0
A-252608,Lease,Chevrolet Volt,3500,29419.0,South Coast,Orange,92646,6059099237.0,2.0,1.0,1,5.0,,3.0,2.0,5,2.0,4.0,3.0,,,,,,,1.0,,,,1,PHEV,5.0
A-204396,Purchase,Ford Fusion Energi,3000,36688.0,San Diego,San Diego,92129,6073017035.0,2.0,1.0,3,5.0,2.0,2.0,1.0,6,3.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,4.0
A-269742,Purchase,Toyota Prius Prime,3500,28025.25,South Coast,Los Angeles,91803,6037481800.0,2.0,1.0,1,4.0,2.0,2.0,1.0,5,2.0,2.0,4.0,,,1.0,,,,,,,,1,PHEV,3.0
A-229302,Lease,Chevrolet Bolt EV,4500,36951.28,Bay Area,Santa Clara,94087,6085508301.0,2.0,3.0,1,1.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,6.0
A-204523,Lease,Chevrolet Volt,3000,30958.73,Bay Area,Contra Costa,94803,6013363000.0,8.0,3.0,1,3.0,2.0,2.0,1.0,5,1.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,5.0
A-229325,Lease,Chevrolet Bolt EV,4500,40500.0,South Coast,Orange,92886,6059021822.0,8.0,2.0,1,1.0,3.0,2.0,1.0,3,2.0,2.0,4.0,,,1.0,,,,,,,,0,BEV,5.0
A-257285,Lease,Ford C-MAX Energi,3500,23355.0,South Coast,Los Angeles,91403,6037128910.0,2.0,1.0,1,5.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,5.0
A-237982,Lease,Ford Focus Electric,4500,28620.65,Sacramento Metro,Sacramento,95758,6067009611.0,2.0,5.0,1,3.0,1.0,3.0,1.0,3,2.0,2.0,3.0,,1.0,,,,,,,,,0,BEV,5.0
A-203928,Lease,Chevrolet Spark EV,4000,22822.52,Bay Area,Alameda,94568,6001450102.0,,3.0,1,3.0,1.0,2.0,1.0,6,1.0,1.0,2.0,,,1.0,,,,,,,,0,BEV,4.0
A-257144,Lease,Chevrolet Volt,3500,37355.02,Ventura,Ventura,93063,6111008402.0,2.0,1.0,1,5.0,3.0,2.0,2.0,5,2.0,2.0,5.0,1.0,,,,,,,1.0,,,1,PHEV,4.0
A-216231,Lease,FIAT 500e,4500,30091.79,South Coast,Orange,92868,6059076000.0,2.0,1.0,3,5.0,1.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,1.0,,,,0,BEV,2.0
A-216281,Lease,Nissan LEAF S,4500,26800.0,Bay Area,Marin,94941,6041128200.0,2.0,1.0,2,5.0,2.0,2.0,1.0,3,2.0,1.0,2.0,,,,,,,,1.0,,,0,BEV,4.0
A-216343,Lease,FIAT 500e,4500,30799.7,San Diego,San Diego,92078,6073020306.0,2.0,2.0,3,4.0,2.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,,,1.0,,0,BEV,4.0
A-216423,Lease,FIAT 500e,4500,31415.25,San Diego,San Diego,92081,6073019701.0,2.0,3.0,-99,-99.0,1.0,1.0,2.0,3,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,8.0
A-204388,Purchase,Tesla Model S 75,4000,90200.0,San Diego,San Diego,92106,6073007100.0,,1.0,-77,5.0,2.0,1.0,1.0,5,-77.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,7.0
A-204403,Purchase,Tesla Model S 60,4000,69700.0,South Coast,Riverside,92596,6065043235.0,5.0,9.0,1,4.0,1.0,1.0,2.0,5,2.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,7.0
A-216492,Purchase,Toyota Prius Prime,3500,31655.0,South Coast,Los Angeles,90006,6037213401.0,2.0,2.0,1,4.0,3.0,3.0,1.0,3,3.0,2.0,6.0,,,1.0,,,,,,,,0,PHEV,3.0
A-204406,Purchase,Nissan LEAF S,4000,33992.98,San Joaquin Valley Unified,Fresno,93702,6019002602.0,2.0,2.0,1,5.0,2.0,3.0,1.0,5,2.0,2.0,4.0,,,,1.0,,,,,,,0,BEV,4.0
A-216505,Lease,Kia Soul EV,4000,37650.0,South Coast,Los Angeles,90638,6037503601.0,,3.0,1,1.0,2.0,2.0,1.0,4,3.0,1.0,5.0,,,,1.0,,,,,,,0,BEV,3.0
A-216457,Lease,Volkswagen e-Golf,4500,25300.0,Bay Area,Alameda,94704,6001422700.0,5.0,3.0,1,3.0,2.0,2.0,1.0,6,2.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-257304,Lease,FIAT 500e,4500,32738.56,San Joaquin Valley Unified,Fresno,93720,6019005505.0,2.0,2.0,1,1.0,1.0,2.0,2.0,4,3.0,2.0,4.0,,,,,,,,,1.0,,1,BEV,3.0
A-204578,Lease,Chevrolet Volt,3000,37674.64,South Coast,San Bernardino,92411,6071004201.0,2.0,2.0,1,5.0,2.0,2.0,1.0,3,1.0,2.0,2.0,,,,,,,1.0,,,,0,PHEV,5.0
A-229399,Lease,Chevrolet Volt,3500,34047.57,Sacramento Metro,Sacramento,95821,6067006202.0,2.0,1.0,1,4.0,3.0,2.0,1.0,4,1.0,1.0,2.0,,,,,,,,1.0,,,0,PHEV,5.0
A-216835,Lease,Nissan LEAF SV,4500,29666.25,San Joaquin Valley Unified,San Joaquin,95366,6077005001.0,8.0,2.0,1,3.0,,,2.0,3,2.0,2.0,,,,,,,,,1.0,,,0,BEV,5.0
A-259530,Lease,Volkswagen e-Golf,4500,26956.99,South Coast,Los Angeles,91001,6037461100.0,2.0,2.0,1,5.0,2.0,2.0,1.0,6,3.0,2.0,5.0,,,,,,,,,1.0,,1,BEV,4.0
A-216839,Purchase,Ford Fusion Energi,3500,37064.43,San Diego,San Diego,91914,6073013410.0,2.0,8.0,2,5.0,1.0,1.0,2.0,5,2.0,4.0,3.0,,,,,,,,1.0,,,0,PHEV,4.0
A-216860,Lease,FIAT 500e,4500,30554.08,South Coast,Orange,92831,6059011403.0,2.0,2.0,3,5.0,2.0,1.0,1.0,5,-77.0,1.0,1.0,,,,,,,,1.0,,,0,BEV,4.0
A-259538,Lease,Chevrolet Volt,3500,31298.41,Bay Area,Sonoma,95404,6097152201.0,2.0,1.0,1,-99.0,1.0,1.0,2.0,3,3.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,5.0
A-250393,Purchase,Chevrolet Bolt EV,4500,40185.0,South Coast,Los Angeles,91331,6037119001.0,,3.0,1,4.0,2.0,1.0,1.0,2,2.0,1.0,1.0,,,,,,,,1.0,,,1,BEV,7.0
A-271504,Lease,FIAT 500e,4500,31977.64,South Coast,Los Angeles,91423,6037128500.0,2.0,-99.0,3,5.0,2.0,2.0,2.0,4,3.0,4.0,8.0,,,,,,,,1.0,,,1,BEV,3.0
A-239894,Purchase,Toyota Prius Prime,3500,37777.78,South Coast,Orange,92694,6059032058.0,,1.0,1,1.0,2.0,2.0,1.0,5,5.0,2.0,3.0,,,1.0,,,,,,,,0,PHEV,3.0
A-216921,Purchase,Chevrolet Volt,3500,36990.0,South Coast,Los Angeles,91790,6037406602.0,,1.0,1,5.0,2.0,2.0,2.0,4,3.0,1.0,2.0,,,,1.0,,,,,,,0,PHEV,6.0
A-216946,Lease,Ford C-MAX Energi,3500,35554.62,Sacramento Metro,Sacramento,95662,6067008207.0,1.0,,1,1.0,3.0,3.0,2.0,2,2.0,2.0,4.0,,,,,,,,1.0,,,0,PHEV,5.0
A-266114,Purchase,Toyota Prius Prime,3500,26835.0,Mojave Desert,San Bernardino,92394,6071009110.0,,4.0,1,1.0,4.0,2.0,1.0,5,4.0,4.0,5.0,,,,1.0,,,,,,,1,PHEV,3.0
A-271503,Lease,Chevrolet Bolt EV,4500,33013.24,South Coast,Los Angeles,91776,6037481402.0,8.0,1.0,1,4.0,1.0,1.0,1.0,2,1.0,1.0,1.0,,,,,,,1.0,,,,1,BEV,7.0
A-197010,Purchase,Chevrolet Volt,3000,37647.0,South Coast,Los Angeles,90266,6037620800.0,2.0,5.0,1,4.0,1.0,2.0,1.0,5,5.0,2.0,2.0,,,,,,,,1.0,,,0,PHEV,6.0
A-212236,Lease,Nissan LEAF S,4000,29000.0,Bay Area,Sonoma,94954,6097150602.0,2.0,3.0,1,5.0,1.0,1.0,1.0,3,1.0,1.0,1.0,,,,,,,,,,1.0,0,BEV,2.0
A-214324,Lease,BMW i3 REx,4500,48691.0,Bay Area,San Francisco,94103,6075017601.0,,4.0,3,-99.0,2.0,1.0,2.0,5,2.0,1.0,1.0,,,1.0,,,,,,,,0,BEV,3.0
A-245524,Purchase,Toyota Prius Prime,3500,34978.0,South Coast,San Bernardino,91786,6071000826.0,2.0,2.0,1,4.0,4.0,4.0,1.0,3,-77.0,2.0,4.0,,,,,,,,1.0,,,0,PHEV,5.0
A-257462,Lease,Chevrolet Volt,3500,35041.43,South Coast,Los Angeles,90304,6037601501.0,,3.0,3,5.0,1.0,1.0,1.0,4,2.0,1.0,1.0,,,,1.0,,,,,,,1,PHEV,2.0
A-266452,Lease,Chevrolet Bolt EV,4500,38528.78,South Coast,Riverside,92203,6065045228.0,2.0,1.0,1,-99.0,3.0,2.0,1.0,6,4.0,2.0,6.0,,,,,,,,1.0,,,1,BEV,3.0
A-197029,Lease,Nissan LEAF S,4000,31535.0,San Diego,San Diego,92064,6073017054.0,2.0,1.0,1,4.0,4.0,4.0,1.0,5,5.0,1.0,5.0,,,,,,,,1.0,,,0,BEV,4.0
A-197036,Lease,BMW i3 REx,4000,41199.0,South Coast,Los Angeles,90405,6037702102.0,2.0,7.0,3,5.0,1.0,2.0,1.0,5,2.0,4.0,3.0,,,,,,,,1.0,,,0,BEV,5.0
A-197044,Lease,BMW i3 REx,4000,44180.0,South Coast,Los Angeles,91202,6037301203.0,2.0,1.0,3,4.0,2.0,2.0,2.0,6,2.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,3.0
A-229498,Lease,FIAT 500e,4500,32010.0,San Joaquin Valley Unified,Fresno,93631,6019007202.0,,-99.0,1,4.0,3.0,2.0,2.0,6,3.0,2.0,5.0,,,,,,,,1.0,,,0,BEV,3.0
A-272450,Purchase,Toyota Prius Prime,3500,26000.0,South Coast,Los Angeles,91101,6037462201.0,,1.0,3,5.0,,2.0,2.0,6,1.0,2.0,3.0,,,,,,,,1.0,,,1,PHEV,3.0
A-214542,Lease,BMW i3,4000,41945.0,Bay Area,Santa Clara,95135,6085503332.0,2.0,3.0,3,5.0,2.0,2.0,1.0,6,4.0,2.0,2.0,,,,,,,,1.0,,,0,BEV,7.0
A-197059,Lease,Ford Fusion Energi,3000,34950.0,Bay Area,San Mateo,94063,6081610602.0,2.0,1.0,1,4.0,1.0,6.0,1.0,5,4.0,1.0,6.0,,,,,,1.0,,,,,0,PHEV,2.0
A-268458,Purchase,Toyota Prius Prime,3500,29535.08,Ventura,Ventura,93030,6111004901.0,5.0,-99.0,1,4.0,3.0,5.0,1.0,4,2.0,2.0,6.0,,,,,,,1.0,,,,1,PHEV,5.0
A-210884,Lease,FIAT 500e,4000,31000.0,South Coast,Los Angeles,91202,6037301204.0,,1.0,3,5.0,4.0,4.0,1.0,4,3.0,2.0,6.0,,,,,,,,1.0,,,0,BEV,2.0
A-213462,Lease,Chevrolet Volt,3000,36732.0,South Coast,Los Angeles,91702,6037400602.0,6.0,3.0,1,5.0,2.0,2.0,1.0,3,3.0,4.0,4.0,,,,,,,,1.0,,,0,PHEV,6.0
A-242116,Lease,Ford Fusion Energi,3500,37449.65,South Coast,San Bernardino,92399,6071008703.0,2.0,1.0,1,4.0,2.0,2.0,1.0,3,3.0,2.0,3.0,,,,1.0,,,,,,,0,PHEV,7.0
A-257608,Lease,FIAT 500e,4500,31962.41,South Coast,Los Angeles,91335,6037133100.0,,1.0,1,4.0,2.0,3.0,1.0,5,4.0,2.0,4.0,,,,,,,,1.0,,,1,BEV,5.0
A-271573,Lease,Chevrolet Bolt EV,4500,35586.67,South Coast,Los Angeles,90703,6037554511.0,8.0,2.0,1,3.0,2.0,2.0,1.0,5,4.0,2.0,5.0,,,1.0,,,,,,,,1,BEV,4.0
A-189434,Lease,Ford C-MAX Energi,3000,31011.0,Santa Barbara,Santa Barbara,93110,6083000101.0,6.0,2.0,-99,5.0,1.0,1.0,2.0,5,3.0,4.0,1.0,,,,,,,,1.0,,,0,PHEV,7.0
A-188503,Lease,Ford C-MAX Energi,3000,30680.0,South Coast,Los Angeles,90405,6037702201.0,5.0,1.0,1,4.0,2.0,2.0,2.0,3,2.0,2.0,4.0,,,,,,,,1.0,,,0,PHEV,4.0
A-269783,Purchase,Toyota Prius Prime,3500,26860.65,San Joaquin Valley Unified,San Joaquin,95391,6077005206.0,8.0,1.0,1,4.0,3.0,2.0,1.0,5,2.0,2.0,3.0,,,1.0,,,,,,,,1,PHEV,4.0
A-266483,Lease,Chevrolet Bolt EV,4500,34800.0,Bay Area,San Mateo,94025,6081612900.0,2.0,2.0,-77,1.0,1.0,1.0,2.0,6,2.0,1.0,1.0,,,,,1.0,,,1.0,,,1,BEV,2.0
A-269797,Lease,Nissan LEAF S,4500,30424.0,South Coast,Los Angeles,91001,6037461200.0,2.0,4.0,1,4.0,2.0,2.0,1.0,6,3.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,5.0
A-229523,Purchase,Toyota Prius Prime,3500,30201.0,South Coast,Riverside,92509,6065040101.0,,1.0,1,5.0,4.0,3.0,1.0,1,2.0,2.0,6.0,,,,1.0,,,,,,,0,PHEV,4.0
A-242107,Lease,Nissan LEAF S,4500,27200.0,South Coast,Riverside,92504,6065031002.0,8.0,2.0,1,4.0,2.0,2.0,1.0,5,2.0,2.0,4.0,,,,,,,,1.0,,,0,BEV,2.0
A-276181,Lease,Ford C-MAX Energi,3500,26814.0,South Coast,Orange,92692,6059032020.0,,1.0,1,5.0,4.0,4.0,2.0,6,3.0,2.0,5.0,,,,,,,,1.0,,,1,PHEV,5.0
A-281798,Purchase,Toyota Prius Prime,3500,31396.0,San Joaquin Valley Unified,Fresno,93727,6019005805.0,,1.0,1,4.0,3.0,3.0,1.0,5,3.0,2.0,7.0,,,1.0,,,,1.0,,,,1,PHEV,3.0
A-268545,Lease,Kia Optima Plug-in Hybrid,3500,36490.0,South Coast,Los Angeles,90061,6037241120.0,2.0,1.0,2,5.0,2.0,2.0,2.0,3,1.0,1.0,3.0,,1.0,,,,,,,,,1,PHEV,5.0
A-257688,Lease,Chevrolet Volt,3500,30093.0,Bay Area,Santa Clara,94086,6085508703.0,,1.0,1,5.0,1.0,1.0,1.0,5,2.0,1.0,1.0,,,1.0,,,,,,,,1,PHEV,3.0
A-273513,Lease,Chevrolet Volt,3500,32772.0,South Coast,Los Angeles,90501,6037651001.0,5.0,3.0,1,3.0,2.0,2.0,1.0,5,2.0,2.0,4.0,,,,,,,,1.0,,,1,PHEV,4.0
A-260370,Lease,Ford C-MAX Energi,3500,28250.0,San Diego,San Diego,92081,6073019905.0,2.0,3.0,2,4.0,1.0,1.0,1.0,5,1.0,1.0,1.0,,,,,,,,1.0,,,1,PHEV,6.0
A-233273,Purchase,BMW i3 REx,4500,50608.63,South Coast,Riverside,92563,6065050500.0,2.0,1.0,1,1.0,3.0,3.0,1.0,5,1.0,2.0,5.0,,,,,,1.0,,,,,0,BEV,4.0
A-233146,Lease,Chevrolet Volt,3500,39819.9,South Coast,Los Angeles,91741,6037400402.0,2.0,1.0,1,3.0,2.0,2.0,1.0,5,4.0,2.0,5.0,,,,1.0,,,,,,,0,PHEV,3.0
A-260401,Lease,FIAT 500e,4500,32330.0,South Coast,Los Angeles,91001,6037461200.0,5.0,2.0,1,4.0,2.0,2.0,1.0,6,3.0,4.0,3.0,,,,,,,,1.0,,,1,BEV,4.0
A-244327,Purchase,Toyota Prius Prime,3500,33829.0,South Coast,Los Angeles,90062,6037231600.0,5.0,3.0,1,1.0,3.0,3.0,1.0,3,2.0,1.0,5.0,,,,1.0,,,,,,,0,PHEV,3.0
A-244341,Lease,Chevrolet Volt,3500,31840.0,South Coast,Los Angeles,91208,6037300800.0,2.0,1.0,1,5.0,4.0,4.0,1.0,5,3.0,4.0,4.0,,,,,,,,1.0,,,0,PHEV,4.0
A-247353,Purchase,Chevrolet Volt,3500,33990.0,Santa Barbara,Santa Barbara,93117,6083002930.0,2.0,1.0,1,1.0,3.0,1.0,1.0,5,1.0,1.0,1.0,,,,,,,,,,1.0,0,PHEV,6.0
A-267201,Lease,Chevrolet Bolt EV,4500,35408.0,South Coast,Los Angeles,91316,6037139504.0,,1.0,2,5.0,3.0,3.0,1.0,3,1.0,2.0,,,,,,,,,1.0,,,1,BEV,6.0
A-233560,Lease,Kia Soul EV,4500,32880.0,South Coast,Los Angeles,90232,6037702501.0,8.0,3.0,1,1.0,2.0,3.0,1.0,5,3.0,2.0,2.0,1.0,,,,,,,1.0,,,0,BEV,5.0
A-217709,Lease,Chevrolet Volt,3500,31107.9,South Coast,Los Angeles,91405,6037127104.0,2.0,3.0,1,1.0,1.0,5.0,-77.0,5,1.0,1.0,5.0,,,,,,,,,1.0,,0,PHEV,2.0
A-280475,Lease,Mercedes-Benz B250e,4500,28903.0,South Coast,Los Angeles,91765,6037403324.0,2.0,2.0,1,4.0,2.0,2.0,2.0,6,4.0,1.0,6.0,,,,,,,,,1.0,,1,BEV,6.0
A-260466,Lease,Chevrolet Bolt EV,4500,39150.0,Bay Area,San Francisco,94116,6075030302.0,8.0,,1,3.0,3.0,,1.0,6,4.0,2.0,5.0,,,1.0,,,,,,,,1,BEV,4.0
A-258483,Lease,BMW i3 REx,4500,45070.0,South Coast,Los Angeles,90291,6037273200.0,5.0,1.0,2,5.0,1.0,2.0,2.0,4,2.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,5.0
A-275997,Lease,Chevrolet Volt,3500,35568.52,Bay Area,Contra Costa,94530,6013384000.0,6.0,4.0,1,1.0,2.0,2.0,1.0,5,2.0,2.0,2.0,,,,,,,,1.0,,,1,PHEV,6.0
A-279103,Lease,Chevrolet Volt,3500,32101.0,San Luis Obispo,San Luis Obispo,93465,6079012704.0,5.0,2.0,1,4.0,1.0,2.0,1.0,6,4.0,2.0,2.0,,,,1.0,,,,,,,1,PHEV,4.0
A-276039,Lease,Chevrolet Bolt EV,4500,38875.0,South Coast,Los Angeles,90211,6037700802.0,8.0,5.0,3,-99.0,2.0,2.0,1.0,5,-77.0,2.0,2.0,,,,,,,,1.0,,,1,BEV,8.0
